,data,cliente,id_produto,descricao,quantidade,valor_und,forma_pag
404,21/06/2025,000001,603,CONJ PIJAMA BLUSA MANGA E SHORT FEMININO,"1,00","44,99",PIX
405,21/06/2025,000001,836,CONJ PIJAMA INFANTIL GG MANGA COMPRIDA E CALÇA,"1,00","54,99",PIX
406,21/06/2025,000001,233,SACOLA DE PAPEL P/ PRESENTE BOCA PALHAÇO MED,"1,00","12,00",PIX
407,21/06/2025,000001,743,UNHA POSTICA EM GEL AMENDOADA SABRINA SATO,"1,00","11,00",DINHEIRO
408,21/06/2025,000001,735,COLA PARA UNHA POSTIÇA,"1,00","7,99",DINHEIRO
409,21/06/2025,000001,286,BATOM MATTE LIPSTICK T E G,"1,00","7,99",DINHEIRO
410,21/06/2025,000001,176,KIT TOUCH 24 PCS PONTA DUPLA,"1,00","75,00",DINHEIRO
411,21/06/2025,000001,953,BOBBIE GOODS CAPIVARA GRANDE,"1,00","29,99",DINHEIRO
412,21/06/2025,000001,603,CONJ PIJAMA BLUSA MANGA E SHORT FEMININO,"1,00","44,99",PIX DIRETO
413,21/06/2025,000001,71,SANDALIA HAV. C/ BRILHO STITCH,"1,00","39,99",PIX DIRETO
414,21/06/2025,000001,25,CANETA 4 CORES C/ LANTERNA STITCH,"1,00","14,99",PIX DIRETO
415,21/06/2025,000001,18,GLOSS STITCH,"1,00","17,99",PIX DIRETO
416,21/06/2025,000001,166,CARIMBO DIVERTIDO KAZ,"3,00","2,99",PIX
417,21/06/2025,000001,25,CANETA 4 CORES C/ LANTERNA STITCH,"1,00","14,99",PIX
418,21/06/2025,000001,805,BORRACHA RETRATIL STITCH,"1,00","11,99",PIX
419,21/06/2025,000001,29,CANETA C/ CABECA E GLITTER STITCH,"1,00","16,99",PIX
420,21/06/2025,000001,762,CUBO MAGICO STITCH,"1,00","19,99",PIX
421,21/06/2025,000001,150,BORRACHA RETRATIL CAPIVARA,"1,00","10,00",PIX
422,21/06/2025,000001,17,APONTADOR STITCH,"1,00","16,99",PIX
423,21/06/2025,000001,794,MASCARA DE DORMIR TAPA OLHO STITCH,"1,00","11,99",PIX
424,21/06/2025,000001,58,MARCA TEXTO C/6 UND STITCH,"1,00","29,99",PIX
425,21/06/2025,000001,680,SQUISHY STITCH,"1,00","22,00",PIX
426,21/06/2025,000001,136,LAPIS DE COR BIG C/APONTADOR  LEO&LEO COM 12,"1,00","19,99",PIX
427,21/06/2025,000001,881,BOBBIE GOODS DIVERSOS,"1,00","35,00",PIX
428,21/06/2025,000001,751,OVO STITCH,"1,00","12,99",PIX
429,21/06/2025,000001,835,SQUISHY PERSONAGENS,"1,00","16,00",PIX
430,21/06/2025,000001,443,CHAVEIRO GRANDES DIVERSOS,"1,00","16,00",PIX
431,21/06/2025,000001,549,PRESILHAS INDIVIDUAL,"1,00","9,99",PIX
432,21/06/2025,000001,836,CONJ PIJAMA INFANTIL GG MANGA COMPRIDA E CALÇA,"1,00","54,99",PIX DIRETO
433,21/06/2025,000001,965,CONJ PIJAMA INFANTIL MANGA COMPRIDA E CALÇA M,"1,00","50,00",PIX DIRETO
434,21/06/2025,000001,871,CONJ PIJAMA INFANTIL MANGA COMPRIDA E CALÇA P,"1,00","45,00",PIX DIRETO
435,21/06/2025,000001,488,BICO PATO C/2 INFANTIL,"1,00","6,99",PIX DIRETO
436,21/06/2025,000001,882,MOCHILA PASSEIO CAPIVARA MED.INFANTIL,"1,00","69,99",CARTÃO CRÉDITO
437,21/06/2025,000001,874,SACO PRESENTE TAM.G1,"1,00","2,99",CARTÃO CRÉDITO
438,21/06/2025,000001,607,COLAR BIJOUX,"1,00","14,99",CARTÃO CRÉDITO
439,21/06/2025,000001,224,SACO PRESENTE TAM. 15X29CM,"2,00","1,50",CARTÃO CRÉDITO
440,21/06/2025,000001,762,CUBO MAGICO STITCH,"1,00","19,99",CARTÃO CRÉDITO
441,21/06/2025,000001,456,LAÇO INFANTIL INDIVIDUAL,"1,00","10,00",CARTÃO CRÉDITO
442,23/06/2025,000001,923,LAÇO INFANTIL JUNINO,"1,00","19,99",BANESE
443,23/06/2025,000001,925,LAÇO INFANTIL JUNINO,"1,00","15,00",BANESE
444,23/06/2025,000001,491,LIGA DE SILICONE,"1,00","5,00",DINHEIRO
445,23/06/2025,000001,924,LAÇO INFANTIL JUNINO,"1,00","10,00",DINHEIRO
446,23/06/2025,000001,311,LAPIS DE OLHO MIA MAKE,"1,00","4,99",DINHEIRO
447,23/06/2025,000001,334,CORRETIVO COLOR LORE PROMOÇÃO,"1,00","4,99",DINHEIRO
448,23/06/2025,000001,285,BATOM MATTE BELLE ANGEL (PROMOÇÃO),"1,00","5,00",DINHEIRO
449,23/06/2025,000001,743,UNHA POSTICA EM GEL AMENDOADA SABRINA SATO,"1,00","11,00",CARTÃO DÉBITO
450,23/06/2025,000001,327,SOMBRA COLOR-ME,"1,00","2,00",DINHEIRO
451,23/06/2025,000001,835,SQUISHY PERSONAGENS,"1,00","16,00",DINHEIRO
452,23/06/2025,000001,311,LAPIS DE OLHO MIA MAKE,"1,00","4,99",não checado
453,23/06/2025,000001,923,LAÇO INFANTIL JUNINO,"1,00","19,99",DINHEIRO
454,23/06/2025,000001,364,ESCOVA CABELO POLVO,"1,00","5,00",DINHEIRO
455,23/06/2025,000001,334,CORRETIVO COLOR LORE PROMOÇÃO,"1,00","4,99",DINHEIRO
456,23/06/2025,000001,834,FRASCOS VIAGEM KIT,"1,00","19,99",CARTÃO DÉBITO
457,23/06/2025,000001,546,PIRANHA MÉDIA,"1,00","10,00",CARTÃO DÉBITO
458,23/06/2025,000001,752,LIP GLOSS STITCH MOC MALLURE,"1,00","17,99",CARTÃO DÉBITO
459,23/06/2025,000001,380,BALM HIDRATANTE LABIAL CACTO E SMILESS,"1,00","4,99",CARTÃO DÉBITO
460,23/06/2025,000001,858,CANETA SIMPLES,"1,00","5,99",CARTÃO DÉBITO
461,23/06/2025,000001,492,TUBO LIGA DE SILICONE,"1,00","5,99",CARTÃO DÉBITO
462,23/06/2025,000001,400,LAÇO COURO FAKE,"1,00","12,99",CARTÃO DÉBITO
463,23/06/2025,000001,328,PO COMPACTO MATTE À PROVA D'AGUA MAX LOVE,"1,00","10,00",CARTÃO DÉBITO
464,23/06/2025,000001,281,GLOSS MISS ROSE (PROMOÇÃO),"1,00","6,00",DINHEIRO
465,23/06/2025,000001,347,ESPONJA MAQUIAGEM INDIVIDUAL,"1,00","6,00",DINHEIRO
466,23/06/2025,000001,365,KIT ESPONJA C/2,"1,00","7,99",DINHEIRO
467,23/06/2025,000001,476,TIARA DE MEIA  INDIVIDUAL BEBÊ,"1,00","12,99",CARTÃO DÉBITO
468,23/06/2025,000001,936,LAÇO VELCRO C/2 BEBÊ,"3,00","3,99",CARTÃO DÉBITO
469,23/06/2025,000001,463,KIT LAÇO INFANTIL PEQ C/ 2 UND,"1,00","8,00",PIX
470,23/06/2025,000001,491,LIGA DE SILICONE,"1,00","5,00",PIX
471,23/06/2025,000001,966,CONJ PIJAMA INFANTIL MANGA COMPRIDA E CALÇA G,"2,00","49,99",CARTÃO DÉBITO
472,23/06/2025,000001,414,CUECAS KIT COM 3 UNIDADES,"1,00","54,99",CARTÃO DÉBITO
473,23/06/2025,000001,898,LIP GLOSS STITCH SPINE,"1,00","15,00",CARTÃO DÉBITO
474,23/06/2025,000001,925,LAÇO INFANTIL JUNINO,"1,00","15,00",PIX
475,23/06/2025,000001,489,LIGA DE SILICONE,"1,00","1,99",PIX
476,25/06/2025,000010,942,BRINCO EARCUFF FOLHEADO,"1,00","14,99",PIX
477,25/06/2025,000010,608,COLAR BIJOUX,"1,00","11,99",PIX
478,25/06/2025,000010,721,BRINCO FOLHEADO DOURADO,"1,00","11,99",PIX
479,25/06/2025,000001,958,CAPIVARA PULSEIRA PELUCIA PEQUENA,"1,00","39,99",CARNÊ
480,26/06/2025,000001,925,LAÇO INFANTIL JUNINO,"1,00","15,00",CARTÃO CRÉDITO
481,26/06/2025,000001,311,LAPIS DE OLHO MIA MAKE,"1,00","4,99",CARTÃO CRÉDITO
482,26/06/2025,000001,525,BICO PATO METAL C/4,"1,00","13,00",CARTÃO CRÉDITO
483,26/06/2025,000001,968,CONJ PIJAMA ADULTO STITCH DE MANGAS E CALÇA COMPRIDA,"1,00","75,00",DINHEIRO
484,26/06/2025,000001,601,PIJAMA ADULTO CAMISOLA SUEDE PREMIO,"1,00","35,00",DINHEIRO
485,26/06/2025,000001,566,PRESILHA LAÇO E RENDINHA CABELO,"1,00","10,00",PIX
486,26/06/2025,000001,825,MOCHILA PELÚCIA CAPIVARA,"1,00","99,99",CARTÃO CRÉDITO
487,26/06/2025,000001,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO CRÉDITO
488,26/06/2025,000001,881,BOBBIE GOODS DIVERSOS,"1,00","35,00",PIX
489,26/06/2025,000001,52,SANDALIA GRANDENE STITCH INF,"1,00","100,00",DINHEIRO
490,26/06/2025,000001,256,SACOLA DE PAPEL P/ PRESENTE COM ALÇA GRANDE,"1,00","5,00",DINHEIRO
491,26/06/2025,000001,621,CONJ.CHOKER COLAR/BRINCO BIJOUX,"1,00","35,00",PIX
492,26/06/2025,000001,807,KIT MANICURE C/5 PEÇAS,"1,00","15,00",PIX
493,27/06/2025,000001,416,CANETA LUXO C/ PONTEIRA,"1,00","10,00",DINHEIRO
494,27/06/2025,000001,799,KIT XUXINHA SIMPLES MEDIA INFANTIL C/6,"1,00","4,00",DINHEIRO
495,27/06/2025,000001,413,PORTA DOCUMENTO,"1,00","20,00",DINHEIRO
496,27/06/2025,000001,204,LAPIS POLY 0.7 PONTEIRA PERSONAGENS,"1,00","7,00",DINHEIRO
497,27/06/2025,000001,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"2,00","2,99",PIX
498,27/06/2025,000001,491,LIGA DE SILICONE,"1,00","5,00",PIX
499,27/06/2025,000001,786,CANETA C/POMPOM CORAÇÃO STITCH,"2,00","16,00",PIX
500,27/06/2025,000001,826,COLAR CORDÃO AMIZADE C/2,"1,00","8,00",PIX
501,27/06/2025,000001,739,DIARIO FOFY C/CADEADO 50 FOLHAS,"1,00","26,00",PIX
502,27/06/2025,000001,335,MASCARA CILIOS MAX LOVE,"1,00","9,99",PIX
503,27/06/2025,000001,686,EMBALAGEM SACO,"1,00","2,00",PIX
504,27/06/2025,000001,387,CINTO FINO FIVELA METAL COURO FAKE,"1,00","20,00",DINHEIRO
505,27/06/2025,000001,560,TIARA ADULTO,"1,00","9,99",DINHEIRO
506,27/06/2025,000001,560,TIARA ADULTO,"1,00","9,99",DINHEIRO
507,27/06/2025,000001,536,MINI PIRANHA COM 6,"1,00","8,00",DINHEIRO
508,27/06/2025,000001,310,LAPIS DELENIADOR OLHO RETRATIL RUBY ROSE,"1,00","11,99",DINHEIRO
509,27/06/2025,000001,496,TIARA C/ LAÇO INFANTIL,"1,00","12,00",DINHEIRO
510,27/06/2025,000001,496,TIARA C/ LAÇO INFANTIL,"1,00","12,00",DINHEIRO
511,27/06/2025,000001,958,CAPIVARA PULSEIRA PELUCIA PEQUENA,"1,00","39,99",PIX
512,27/06/2025,000001,986,PLANNER SEMANAL CAPIVARA,"1,00","33,00",PIX
513,27/06/2025,000001,159,CANETA CAPIVARA COM PONTEIRA SIMPLES,"1,00","10,00",PIX
514,27/06/2025,000001,686,EMBALAGEM SACO,"1,00","2,00",PIX
515,27/06/2025,000001,472,TIC TAC KIT C/6,"1,00","12,00",CARTÃO DÉBITO
516,27/06/2025,000001,998,BOBBIE GOODS DIVERSOS TEMAS,"1,00","35,00",DINHEIRO
517,28/06/2025,000001,881,BOBBIE GOODS DIVERSOS,"1,00","35,00",PIX DIRETO
518,28/06/2025,000001,491,LIGA DE SILICONE,"1,00","5,00",PIX DIRETO
519,28/06/2025,000001,225,SACO PRESENTE TAM.20X29CM,"1,00","1,99",PIX DIRETO
520,28/06/2025,000001,368,KIT MAQUIAGEM  INFANTIL,"1,00","30,00",PIX
521,28/06/2025,000001,224,SACO PRESENTE TAM. 15X29CM,"1,00","1,50",PIX
522,28/06/2025,000001,919,CINTO BOHO CHIQUE,"1,00","50,00",CARTÃO CRÉDITO
523,28/06/2025,000001,877,PIRANHA PROMOÇÃO,"1,00","10,00",PIX DIRETO
524,28/06/2025,000001,491,LIGA DE SILICONE,"1,00","5,00",PIX DIRETO
525,28/06/2025,000001,919,CINTO BOHO CHIQUE,"1,00","50,00",DINHEIRO
526,28/06/2025,000001,637,BRACELETE BIJOUX,"1,00","19,99",DINHEIRO
527,30/06/2025,000001,505,COLAR CORDÃO AMIZADE C/3,"1,00","9,99",CARTÃO CRÉDITO
528,30/06/2025,000001,116,CANETINHA HIDROGRAFICA KAZC/12,"1,00","10,00",CARTÃO CRÉDITO
529,30/06/2025,000001,998,BOBBIE GOODS DIVERSOS TEMAS,"1,00","35,00",CARTÃO CRÉDITO
530,30/06/2025,000001,176,KIT TOUCH 24 PCS PONTA DUPLA,"1,00","75,00",CARTÃO CRÉDITO
531,30/06/2025,000001,881,BOBBIE GOODS DIVERSOS,"1,00","35,00",CARTÃO DÉBITO
532,01/07/2025,000001,998,BOBBIE GOODS DIVERSOS TEMAS,"1,00","35,00",CARTÃO CRÉDITO
533,01/07/2025,000001,176,KIT TOUCH 24 PCS PONTA DUPLA,"1,00","75,00",CARTÃO CRÉDITO
534,01/07/2025,000001,332,PINCEL MAQUIAGEM,"1,00","10,00",PIX
535,01/07/2025,000001,304,LIP TINT BELLE ANGEL (PROMOÇÃO),"1,00","5,00",PIX
536,01/07/2025,000001,930,SOMBRINHA INFANTIL,"1,00","25,99",PIX
537,01/07/2025,000001,678,FONE SEM FIO REDMI COM VISOR,"1,00","34,99",não checado
538,01/07/2025,000001,457,LAÇO INFANTIL INDIVIDUAL,"1,00","13,00",PIX DIRETO
539,01/07/2025,000001,256,SACOLA DE PAPEL P/ PRESENTE COM ALÇA GRANDE,"1,00","5,00",PIX DIRETO
540,01/07/2025,000001,500,PULSEIRA CORDÃO AJUSTAVEL,"1,00","4,99",PIX DIRETO
541,01/07/2025,000001,176,KIT TOUCH 24 PCS PONTA DUPLA,"1,00","75,00",CARTÃO DÉBITO
542,01/07/2025,000001,998,BOBBIE GOODS DIVERSOS TEMAS,"2,00","35,00",CARTÃO DÉBITO
543,01/07/2025,000001,835,SQUISHY PERSONAGENS,"1,00","16,00",CARTÃO DÉBITO
544,02/07/2025,000001,1003,KIT TIC TAC ADULTO C/2,"1,00","4,00",DINHEIRO
545,02/07/2025,000001,397,FAIXA TUMBANTE  ELASTICA DE CABELO,"2,00","10,00",DINHEIRO
546,02/07/2025,000001,396,FAIXA DE CABELO ELASTICA P/ESPORTE INDIVIDUAL,"2,00","2,99",DINHEIRO
547,02/07/2025,000001,799,KIT XUXINHA SIMPLES MEDIA INFANTIL C/6,"3,00","4,00",PIX
548,02/07/2025,000001,176,KIT TOUCH 24 PCS PONTA DUPLA,"1,00","75,00",DINHEIRO
549,02/07/2025,000001,392,LENCO QUADRADO DE CETIM GRANDE,"1,00","20,00",PIX
550,02/07/2025,000001,235,SACOLA DE PAPEL P/ PRESENTE COM ALÇA PEQ,"1,00","7,00",PIX
551,02/07/2025,000001,235,SACOLA DE PAPEL P/ PRESENTE COM ALÇA PEQ,"2,00","7,00",PIX
552,03/07/2025,000001,929,SOMBRINHA NORMAL,"1,00","25,00",PIX
553,03/07/2025,000001,176,KIT TOUCH 24 PCS PONTA DUPLA,"1,00","75,00",PIX
554,03/07/2025,000001,396,FAIXA DE CABELO ELASTICA P/ESPORTE INDIVIDUAL,"1,00","2,99",PIX DIRETO
555,03/07/2025,000001,801,KIT XUXINHA SIMPLES GRANDE C/6,"1,00","4,99",PIX DIRETO
556,03/07/2025,000001,661,FAIXA ELASTICA DE CABELO C/DETALHE,"1,00","6,00",PIX DIRETO
557,04/07/2025,000001,991,CARTELA DE ADESIVOS LABUBU,"1,00","6,99",PIX
558,04/07/2025,000001,858,CANETA SIMPLES,"1,00","5,99",PIX
559,04/07/2025,000001,327,SOMBRA COLOR-ME,"1,00","2,00",PIX
560,04/07/2025,000001,563,BICO PATO INFANTIL PROMOÇÃO,"1,00","5,00",PIX
561,04/07/2025,000001,563,BICO PATO INFANTIL PROMOÇÃO,"1,00","5,00",PIX
562,04/07/2025,000001,563,BICO PATO INFANTIL PROMOÇÃO,"1,00","5,00",PIX
563,04/07/2025,000001,563,BICO PATO INFANTIL PROMOÇÃO,"1,00","5,00",PIX
564,04/07/2025,000001,455,LAÇO INFANTIL INDIVIDUAL (PROMOÇÃO),"2,00","7,99",PIX
565,04/07/2025,000001,881,BOBBIE GOODS DIVERSOS,"1,00","35,00",CARTÃO DÉBITO
566,04/07/2025,000001,160,CANETA CAPIVARA FLEXIVEL,"1,00","10,00",CARTÃO DÉBITO
567,04/07/2025,000001,482,XUXINHA COM POMPOM C/ 2 INFANTIL,"1,00","6,00",CARTÃO DÉBITO
568,04/07/2025,000001,975,LAÇO INFANTIL COM 2,"1,00","13,00",CARTÃO DÉBITO
569,04/07/2025,000001,491,LIGA DE SILICONE,"1,00","5,00",CARTÃO DÉBITO
570,04/07/2025,000001,909,PALETA DE SOMBRA BOBBI RARA,"1,00","20,00",PIX
571,04/07/2025,000001,901,MASCARA PARA CILIOS A PROVA D'AGUA FEBELLA,"1,00","10,00",PIX
572,04/07/2025,000001,309,LAPIS DELENIADOR OLHO RUBY ROSE,"1,00","7,00",PIX
573,04/07/2025,000001,667,KIT BICO PATO INFANTIL FLORES C/ 2 UND,"1,00","9,00",CARTÃO CRÉDITO
574,04/07/2025,000001,335,MASCARA CILIOS MAX LOVE,"1,00","9,99",CARTÃO CRÉDITO
575,05/07/2025,000001,669,KIT TOUCH 48 PCS PONTA DUPLA,"1,00","142,99",PIX
576,05/07/2025,000001,881,BOBBIE GOODS DIVERSOS,"1,00","35,00",PIX
577,05/07/2025,000001,710,TAXA ENTREGA,"1,00","7,00",PIX
578,05/07/2025,000001,457,LAÇO INFANTIL INDIVIDUAL,"1,00","13,00",PIX DIRETO
579,05/07/2025,000001,694,KIT ÓCULOS/PRESILHA/LAÇO INFANTIL,"1,00","19,99",PIX DIRETO
580,05/07/2025,000001,871,CONJ PIJAMA INFANTIL MANGA COMPRIDA E CALÇA P,"1,00","45,00",PIX DIRETO
581,05/07/2025,000001,598,PIJAMA INFANTI ALCINHA E SHORT CURTO,"1,00","30,00",PIX DIRETO
582,05/07/2025,000017,598,PIJAMA INFANTI ALCINHA E SHORT CURTO,"1,00","30,00",CARTÃO DÉBITO
583,05/07/2025,000017,225,SACO PRESENTE TAM.20X29CM,"1,00","1,99",CARTÃO DÉBITO
584,05/07/2025,000001,760,CORRETIVO LUA E NEVE,"1,00","9,99",CARTÃO DÉBITO
585,05/07/2025,000001,370,BASE MATE LOVE RAIN,"1,00","15,00",CARTÃO DÉBITO
586,05/07/2025,000001,306,GLOSS LIP VOLUMOSO MAX LOVE,"1,00","10,00",CARTÃO DÉBITO
587,05/07/2025,000001,914,BATOM MATTE LIQUIDO SARAH'S BEAUTY,"1,00","9,99",CARTÃO DÉBITO
588,07/07/2025,000001,602,CONJ PIJAMA INFANTIL BEBÊ MANGA COMPRIDA E CURTA,"1,00","38,00",PIX
589,07/07/2025,000001,978,"KIT INFANTIL BICO PATO, PIRANHA E XUXINHA PEQ C/4 UND","2,00","9,00",PIX
590,07/07/2025,000001,504,CONJ.COLAR/PULSEIRA MIÇANGA PINGENTE PERSONAGENS INFANTIL,"1,00","20,00",PIX
591,07/07/2025,000001,686,EMBALAGEM SACO,"1,00","2,00",PIX
592,07/07/2025,000001,491,LIGA DE SILICONE,"1,00","5,00",PIX
593,07/07/2025,000001,259,CADERNO CALIGRAFIA 40 FOLHAS TILIBRA,"2,00","6,00",PIX
594,07/07/2025,000001,112,LAPIS DE COR KAZ COM 12,"1,00","8,00",PIX
595,07/07/2025,000001,563,BICO PATO INFANTIL PROMOÇÃO,"1,00","5,00",CARTÃO DÉBITO
596,07/07/2025,000001,881,BOBBIE GOODS DIVERSOS,"1,00","35,00",PIX
597,07/07/2025,000001,116,CANETINHA HIDROGRAFICA KAZC/12,"1,00","10,00",PIX
598,07/07/2025,000001,369,BLUSH BASTAO LOVE RAIN,"1,00","15,00",DINHEIRO
599,07/07/2025,000001,572,BOLSA TRANSVERSAL BOBO,"1,00","120,00",CARTÃO DÉBITO
600,07/07/2025,000001,933,CANETA BRANCA DE GIZ LIQUIDO,"1,00","8,00",DINHEIRO
601,08/07/2025,000001,206,BOLSA PELUCIA STITCH,"1,00","89,99",DINHEIRO
602,08/07/2025,000001,874,SACO PRESENTE TAM.G1,"1,00","2,99",DINHEIRO
603,08/07/2025,000001,379,BRILHO LABIAL MORANGUINHO,"1,00","3,99",DINHEIRO
604,08/07/2025,000001,441,CHAVEIROS DIVERSOS MEDIOS,"1,00","13,00",DINHEIRO
605,08/07/2025,000001,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","2,99",PIX
606,08/07/2025,000001,801,KIT XUXINHA SIMPLES GRANDE C/6,"1,00","4,99",PIX
607,08/07/2025,000001,2,CANETA SIMPLES C/ PONTEIRA PERSONAGENS,"1,00","6,00",PIX
608,08/07/2025,000001,748,KIT TIC TAC LAÇO FITILHO C/2,"1,00","7,99",PIX
609,08/07/2025,000001,310,LAPIS DELENIADOR OLHO RETRATIL RUBY ROSE,"1,00","11,99",PIX
610,08/07/2025,000001,858,CANETA SIMPLES,"1,00","5,99",PIX
611,08/07/2025,000001,858,CANETA SIMPLES,"1,00","5,99",PIX
612,08/07/2025,000001,334,CORRETIVO COLOR LORE PROMOÇÃO,"1,00","4,99",PIX
613,08/07/2025,000001,860,BOBBIE GOODS MINI,"1,00","26,99",CARTÃO CRÉDITO
614,08/07/2025,000001,669,KIT TOUCH 48 PCS PONTA DUPLA,"1,00","142,99",CARTÃO CRÉDITO
615,08/07/2025,000001,819,XUXINHA DE MEIA,"1,00","4,99",PIX DIRETO
616,09/07/2025,000001,753,LIP OIL STITCH SWETT,"1,00","10,00",PIX
617,10/07/2025,000001,443,CHAVEIRO GRANDES DIVERSOS,"2,00","16,00",PIX
618,10/07/2025,000001,960,CHAVEIRO CAPIVARA GRANDE,"1,00","15,99",PIX
619,10/07/2025,000001,933,CANETA BRANCA DE GIZ LIQUIDO,"4,00","8,00",PIX
620,10/07/2025,000001,754,MODELADOR DE CACHOS CETIM,"1,00","13,00",PIX
621,11/07/2025,000001,717,BRINCO FOLHEADO DOURADO,"1,00","10,00",PIX
622,11/07/2025,000001,441,CHAVEIROS DIVERSOS MEDIOS,"1,00","13,00",PIX
623,11/07/2025,000001,351,NIPPLE COVER C/5 (TAPA MAMILOS),"2,00","8,00",não checado
624,11/07/2025,000001,621,CONJ.CHOKER COLAR/BRINCO BIJOUX,"1,00","35,00",CARTÃO DÉBITO
625,11/07/2025,000001,638,BRACELETE BIJOUX,"1,00","25,00",CARTÃO DÉBITO
626,11/07/2025,000001,745,CHAVEIRO LETRAS,"1,00","7,00",CARTÃO DÉBITO
627,11/07/2025,000001,797,LIGA DE SILICONE BOLSINHA,"1,00","8,00",CARTÃO CRÉDITO
628,11/07/2025,000001,496,TIARA C/ LAÇO INFANTIL,"1,00","12,00",CARTÃO DÉBITO
629,11/07/2025,000001,479,TIARA DE MEIA KIT C/2  BEBÊ,"1,00","14,99",CARTÃO DÉBITO
630,12/07/2025,000001,600,CONJ PIJAMA ADULTO FEMININO ONDINHA,"1,00","29,99",PIX
631,12/07/2025,000001,504,CONJ.COLAR/PULSEIRA MIÇANGA PINGENTE PERSONAGENS INFANTIL,"1,00","20,00",PIX
632,12/07/2025,000001,491,LIGA DE SILICONE,"1,00","5,00",PIX
633,12/07/2025,000001,560,TIARA ADULTO,"1,00","9,99",PIX
634,12/07/2025,000001,393,TOUCA CETIM COM REGULADOR,"1,00","11,99",PIX
635,12/07/2025,000001,491,LIGA DE SILICONE,"1,00","5,00",CARTÃO DÉBITO
636,12/07/2025,000001,182,BORRACHA CORACAO KAZ,"1,00","7,99",CARTÃO DÉBITO
637,12/07/2025,000001,315,LAPIS SOBRANCELHA SAFIRA,"1,00","4,99",CARTÃO DÉBITO
638,12/07/2025,000001,193,LAPIS GRAFITE HB FABER CASTELL UND,"1,00","1,99",CARTÃO DÉBITO
639,12/07/2025,000001,193,LAPIS GRAFITE HB FABER CASTELL UND,"1,00","1,99",CARTÃO DÉBITO
640,12/07/2025,000001,365,KIT ESPONJA C/2,"1,00","7,99",CARTÃO DÉBITO
641,12/07/2025,000001,23,LAPIS PONTEIRA DE BORRACHA,"1,00","5,99",CARTÃO DÉBITO
642,12/07/2025,000001,543,PIRANHA METAL PEQUENA,"1,00","9,99",CARTÃO DÉBITO
643,12/07/2025,000001,42,LEGO STITCH 640 PEÇAS,"1,00","34,99",CARTÃO CRÉDITO
644,12/07/2025,000001,377,BRILHO PRINCESA INFANTIL,"3,00","4,99",CARTÃO CRÉDITO
645,12/07/2025,000001,749,KIT TIC TAC ADULTO GRANDE COM STRASS C/2,"1,00","9,99",CARTÃO CRÉDITO
646,12/07/2025,000001,1047,CANETA 6 CORES PERSONAGENS,"1,00","14,99",PIX
647,12/07/2025,000001,886,KIT TOUCH 60 PCS PONTA DUPLA,"1,00","163,00",CARTÃO DÉBITO
648,12/07/2025,000001,998,BOBBIE GOODS DIVERSOS TEMAS,"1,00","35,00",CARTÃO DÉBITO
649,12/07/2025,000001,761,MASCARA PARA CILIOS INCOLOR,"1,00","10,00",CARTÃO CRÉDITO
650,12/07/2025,000001,227,GELELÉ SLIME,"1,00","14,99",CARTÃO DÉBITO
651,12/07/2025,000001,377,BRILHO PRINCESA INFANTIL,"1,00","4,99",CARTÃO DÉBITO
652,12/07/2025,000001,443,CHAVEIRO GRANDES DIVERSOS,"1,00","16,00",CARTÃO DÉBITO
653,12/07/2025,000001,978,"KIT INFANTIL BICO PATO, PIRANHA E XUXINHA PEQ C/4 UND","1,00","9,00",CARTÃO DÉBITO
654,12/07/2025,000001,223,SACO PRESENTE PP,"1,00","1,00",CARTÃO DÉBITO
655,12/07/2025,000001,306,GLOSS LIP VOLUMOSO MAX LOVE,"1,00","10,00",DINHEIRO
656,12/07/2025,000001,314,LAPIS BATOM UNI,"1,00","15,00",DINHEIRO
657,12/07/2025,000001,914,BATOM MATTE LIQUIDO SARAH'S BEAUTY,"1,00","9,99",DINHEIRO
658,12/07/2025,000001,373,GLOSS 3D FEBELLA,"1,00","14,99",DINHEIRO
659,12/07/2025,000001,504,CONJ.COLAR/PULSEIRA MIÇANGA PINGENTE PERSONAGENS INFANTIL,"1,00","20,00",CARTÃO DÉBITO
660,12/07/2025,000001,347,ESPONJA MAQUIAGEM INDIVIDUAL,"1,00","6,00",CARTÃO DÉBITO
661,12/07/2025,000001,254,PELUCIA DIVERTIDAMENTE,"1,00","34,99",CARTÃO DÉBITO
662,12/07/2025,000001,839,LAÇO BICO PATO C/2 UND STITCH,"1,00","13,00",CARTÃO DÉBITO
663,12/07/2025,000001,348,PORTA PERFUME,"1,00","7,99",CARTÃO DÉBITO
664,12/07/2025,000001,999,PIRANHA ACETATO PEQUENA,"1,00","10,99",CARTÃO DÉBITO
665,12/07/2025,000001,288,MASCARA FACIAL MAX LOVE SKINCARE,"3,00","1,99",CARTÃO CRÉDITO
666,12/07/2025,000001,756,MASCARA FACIAL STITCH,"2,00","10,00",CARTÃO CRÉDITO
667,12/07/2025,000001,500,PULSEIRA CORDÃO AJUSTAVEL,"2,00","4,99",CARTÃO CRÉDITO
668,12/07/2025,000001,756,MASCARA FACIAL STITCH,"1,00","10,00",PIX
669,12/07/2025,000001,13,COLA BASTAO COM CHEIRINHO/GLITTER KAZ,"1,00","5,00",PIX
