,data,cliente,id_produto,descricao,quantidade,valor_und,forma_pag
62,02/07/2025,1.0,678,FONE SEM FIO,"1,00","29,99",PIX
63,02/07/2025,1.0,501,PULSEIRA MIÇANGAS KIT COM 4,"1,00","12,00",CARTÃO CRÉDITO
64,02/07/2025,1.0,747,KIT TIC TAC INFANTIL C/5 E XUXINHAS PEQ,"1,00","9,00",CARTÃO CRÉDITO
65,02/07/2025,1.0,503,KIT COLAR COM PULSEIRAS MIÇANGAS INFANTIL,"1,00","10,00",CARTÃO CRÉDITO
66,02/07/2025,1.0,484,XUXINHA KIT INFANTIL,"1,00","3,00",CARTÃO CRÉDITO
67,02/07/2025,1.0,205,CANETA APAGAVEL PERSONAGENS,"1,00","3,50",CARTÃO CRÉDITO
68,02/07/2025,1.0,3,LAPIS POLY 2.0,"1,00","13,00",CARTÃO CRÉDITO
69,02/07/2025,1.0,998,BOBBIE GOODS DIVERSOS TEMAS,"1,00","35,00",CARTÃO DÉBITO
70,02/07/2025,1.0,968,CONJ PIJAMA ADULTO STITCH DE MANGAS E CALÇA COMPRIDA,"1,00","80,00",CARTÃO DÉBITO
71,03/07/2025,1.0,1006,TIC TAC ORGANICO INDIVUDUAL,"1,00","5,00",CARTÃO DÉBITO
72,03/07/2025,1.0,493,LIGA DE SILICONE YUNDOU,"1,00","9,00",DINHEIRO
73,03/07/2025,1.0,405,LAÇO RENDA COM PEROLA,"1,00","15,00",DINHEIRO
74,03/07/2025,1.0,362,ADESIVO FACE CARNAVAL PEDRAS,"1,00","7,99",DINHEIRO
75,03/07/2025,1.0,481,KIT XUXINHA SIMPLES INFANTIL C/ APLIQUE C/2 UND,"1,00","4,00",DINHEIRO
76,03/07/2025,1.0,775,PIRANHA METAL STRASS GRANDE,"1,00","18,00",DINHEIRO
77,03/07/2025,1.0,73,CHAVEIRO STITCH PROJETOR,"1,00","20,00",não checado
78,03/07/2025,1.0,47,MEIA STITCH,"1,00","24,99",não checado
79,03/07/2025,1.0,29,CANETA C/ CABECA E GLITTER STITCH,"1,00","17,00",não checado
80,03/07/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",não checado
81,03/07/2025,1.0,759,GEL HIDRATANTE VIRILHA BABASOUL 280ML,"1,00","30,00",não checado
82,04/07/2025,1.0,920,CINTO COUNTRY NORMAL,"1,00","100,00",CARTÃO CRÉDITO
83,04/07/2025,1.0,938,PULSEIRA BIJOUX,"1,00","23,00",CARTÃO DÉBITO
84,04/07/2025,1.0,817,PIRANHA METAL STRASS PEQUENA,"1,00","12,00",PIX
85,05/07/2025,1.0,574,BOLSA LACE LORE,"1,00","54,99",DINHEIRO
86,05/07/2025,1.0,225,SACO PRESENTE TAM.20X29CM,"1,00","1,99",DINHEIRO
87,05/07/2025,1.0,952,DIÁRIO CAPIVARA COM CADEADO,"2,00","37,00",CARTÃO CRÉDITO
88,05/07/2025,1.0,225,SACO PRESENTE TAM.20X29CM,"1,00","1,99",CARTÃO CRÉDITO
89,11/07/2025,1.0,962,BOLSA POP IT SILICONE CAPIVARA,"1,00","38,00",CARTÃO DÉBITO
90,11/07/2025,1.0,895,LAÇO INFANTIL INDIVIDUAL STITCH,"1,00","13,00",CARTÃO DÉBITO
91,11/07/2025,1.0,491,LIGA DE SILICONE,"2,00","5,00",CARTÃO DÉBITO
92,11/07/2025,1.0,460,LAÇO INFANTIL COM 2,"1,00","11,99",CARTÃO DÉBITO
93,11/07/2025,1.0,715,KIT MIÇANGAS INFANTIL,"1,00","30,00",CARTÃO DÉBITO
94,11/07/2025,1.0,227,GELELÉ SLIME,"1,00","15,00",CARTÃO DÉBITO
95,11/07/2025,1.0,500,PULSEIRA CORDÃO AJUSTAVEL,"1,00","5,00",CARTÃO CRÉDITO
96,11/07/2025,1.0,455,LAÇO INFANTIL INDIVIDUAL,"1,00","7,99",CARTÃO CRÉDITO
97,11/07/2025,1.0,669,KIT TOUCH PONTA DUPLA 48 PCS,"1,00","79,99",CARTÃO CRÉDITO
98,11/07/2025,1.0,881,BOBBIE GOODS DIVERSOS,"1,00","20,00",CARTÃO CRÉDITO
99,11/07/2025,1.0,755,BLIND BOX STITCH ACESSORIO,"1,00","15,00",CARTÃO CRÉDITO
100,11/07/2025,1.0,20,LAPIS INFINITO STITCH,"1,00","12,99",CARTÃO CRÉDITO
101,11/07/2025,1.0,279,GLOSS TEEN,"1,00","9,99",CARTÃO CRÉDITO
102,11/07/2025,1.0,993,BORRACHA C/ MALETA,"1,00","14,99",CARTÃO CRÉDITO
103,11/07/2025,1.0,237,EMBALAGEM PLASTICA COM ALÇA/ PRESENTE TAM. PEQ,"2,00","13,99",DINHEIRO
104,11/07/2025,1.0,72,PORTA CARTAO C/ CORDÃO STITCH,"1,00","11,99",DINHEIRO
105,11/07/2025,1.0,187,BORRACHA RETRATIL PERSONAGENS DIVERSOS,"1,00","9,99",DINHEIRO
106,11/07/2025,1.0,439,MINI BLOCO ANOTAÇÃO DIVERSOS,"1,00","9,99",DINHEIRO
107,11/07/2025,1.0,150,BORRACHA RETRATIL CAPIVARA,"1,00","10,00",DINHEIRO
108,11/07/2025,1.0,166,CARIMBO DIVERTIDO KAZ,"2,00","3,00",DINHEIRO
109,11/07/2025,1.0,139,GIZ CERA FOFY C/12,"1,00","19,99",DINHEIRO
110,11/07/2025,1.0,535,MINI PIRANHA COM 6,"1,00","9,99",DINHEIRO
111,11/07/2025,1.0,395,BANDANA CABEÇA POLIESTE,"1,00","7,00",DINHEIRO
112,11/07/2025,1.0,351,NIPPLE COVER C/5 (TAPA MAMILOS),"1,00","8,00",DINHEIRO
113,11/07/2025,1.0,316,MAQUIAGEM THE LOVE KIT,"1,00","24,99",DINHEIRO
114,11/07/2025,1.0,317,KIT MAQUIAGEM  LOVE COLORS,"1,00","24,99",DINHEIRO
115,11/07/2025,1.0,90,SACO PRESENTE TAM. 25X37CM,"2,00","1,99",DINHEIRO
116,14/07/2025,1.0,368,KIT MAQUIAGEM  INFANTIL,"1,00","25,00",PIX
117,14/07/2025,1.0,380,BALM HIDRATANTE LABIAL CACTO E SMILESS,"1,00","5,00",PIX
118,14/07/2025,1.0,380,BALM HIDRATANTE LABIAL CACTO E SMILESS,"2,00","5,00",PIX
119,14/07/2025,1.0,347,ESPONJA MAQUIAGEM INDIVIDUAL,"1,00","5,99",não checado
120,14/07/2025,1.0,911,PALETA 3 EM 1 ILUM+BLUSH+CONTORNO LABRANCHE,"1,00","20,00",não checado
121,14/07/2025,1.0,328,PO COMPACTO MATTE À PROVA D'AGUA MAX LOVE,"1,00","9,99",não checado
122,14/07/2025,1.0,329,PO SOLTO ULTRAFINO LOVELY,"1,00","10,00",não checado
123,14/07/2025,1.0,370,BASE MATE LOVE RAIN,"1,00","15,00",não checado
124,14/07/2025,1.0,281,BRILHO LABIAL MISS ROSE,"1,00","9,99",não checado
125,14/07/2025,1.0,901,MASCARA PARA CILIOS A PROVA D'AGUA FEBELLA,"1,00","10,00",não checado
126,14/07/2025,1.0,935,DELINEADOR VIP VIVAI,"1,00","10,00",não checado
127,14/07/2025,1.0,438,BOLSA DIVERSAS,"1,00","120,00",não checado
128,14/07/2025,1.0,219,PORTA MOEDAS,"1,00","9,00",CARTÃO CRÉDITO
129,14/07/2025,1.0,898,LIP GLOSS STITCH SPINE,"1,00","15,00",CARTÃO CRÉDITO
130,15/07/2025,1.0,987,COLA BASTAO CAPIVARA,"1,00","16,99",CARTÃO DÉBITO
131,15/07/2025,1.0,150,BORRACHA RETRATIL CAPIVARA,"1,00","10,00",CARTÃO DÉBITO
132,15/07/2025,1.0,491,LIGA DE SILICONE,"1,00","5,00",CARTÃO DÉBITO
133,15/07/2025,1.0,491,LIGA DE SILICONE,"1,00","5,00",CARTÃO DÉBITO
134,15/07/2025,1.0,118,FITA CORRETIVA E COLA 2 EM 1,"1,00","16,00",CARTÃO DÉBITO
135,15/07/2025,1.0,197,COLA BASTAO BICHINHOS DIVERSOS,"1,00","4,99",CARTÃO DÉBITO
136,15/07/2025,1.0,150,BORRACHA RETRATIL CAPIVARA,"1,00","10,00",CARTÃO DÉBITO
137,15/07/2025,1.0,493,LIGA DE SILICONE YUNDOU,"1,00","9,00",CARTÃO DÉBITO
138,15/07/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","10,00",CARTÃO DÉBITO
139,15/07/2025,1.0,157,APONTADOR CAPIVARA,"1,00","13,00",CARTÃO DÉBITO
140,15/07/2025,1.0,535,MINI PIRANHA COM 6,"1,00","9,99",PIX
141,15/07/2025,1.0,205,CANETA APAGAVEL PERSONAGENS,"1,00","3,50",PIX
142,15/07/2025,1.0,154,REGUA CAPIVARA COM GLITER,"1,00","16,00",PIX
143,15/07/2025,1.0,153,ADESIVO CAPIVARA CADERNO,"1,00","15,00",PIX
144,15/07/2025,1.0,679,TIC TAC KIT C/APLIQUE C/6 INFANTIL,"1,00","13,00",PIX
145,15/07/2025,1.0,566,PRESILHA LAÇO E RENDINHA CABELO,"1,00","10,00",DINHEIRO
146,15/07/2025,1.0,738,XUXINHA KIT COM 6,"1,00","3,50",DINHEIRO
147,15/07/2025,1.0,279,GLOSS TEEN,"1,00","9,99",DINHEIRO
148,16/07/2025,1.0,193,LAPIS GRAFITE HB FABER CASTELL UND,"2,00","2,00",DINHEIRO
149,16/07/2025,1.0,23,LAPIS PONTEIRA DE BORRACHA,"1,00","6,00",DINHEIRO
150,16/07/2025,1.0,159,CANETA CAPIVARA COM PONTEIRA SIMPLES,"1,00","10,00",DINHEIRO
151,16/07/2025,1.0,19,LAPISEIRA STTICH TONS PASTEIS 2.0,"1,00","10,00",DINHEIRO
152,16/07/2025,1.0,670,RECARGA PONTA 2.0 POLY,"1,00","3,00",DINHEIRO
153,16/07/2025,1.0,482,ELASTICO COM POMPOM COM 2,"2,00","5,99",DINHEIRO
154,16/07/2025,1.0,491,LIGA DE SILICONE,"1,00","5,00",DINHEIRO
155,16/07/2025,1.0,445,CHAVEIROS EM PROMOÇÃO,"1,00","7,00",DINHEIRO
156,16/07/2025,1.0,563,BICO PATO  PROMOÇÃO,"1,00","4,99",DINHEIRO
157,16/07/2025,1.0,563,BICO PATO  PROMOÇÃO,"3,00","4,99",DINHEIRO
158,16/07/2025,1.0,159,CANETA CAPIVARA COM PONTEIRA SIMPLES,"1,00","10,00",PIX
159,16/07/2025,1.0,473,TIARA DE MEIA INDIVIDUAL BEBÊ,"1,00","6,00",PIX
160,16/07/2025,1.0,556,XUXINHA INDIVIDUAL,"1,00","5,00",PIX
161,17/07/2025,1.0,730,CONJ.FOLHEADO BRINCO/CORRENTE/PINGENTE,"1,00","75,00",PIX
162,17/07/2025,1.0,1063,KIT NECESSERIE PROMOÇÃO TAM G,"1,00","25,00",PIX
163,17/07/2025,1.0,580,BOLSA T60 MALA ESPORTIVA,"1,00","70,00",PIX
164,21/07/2025,1.0,482,ELASTICO COM POMPOM COM 2,"1,00","5,99",CARTÃO DÉBITO
165,21/07/2025,1.0,489,LIGA DE SILICONE,"1,00","5,00",CARTÃO DÉBITO
166,21/07/2025,1.0,851,LAÇO INFANTIL PROMOÇAO,"1,00","4,99",CARTÃO DÉBITO
167,21/07/2025,1.0,165,PASTA CLASSIFICADORA/PLASTICA STITCH,"1,00","10,00",CARTÃO DÉBITO
168,21/07/2025,1.0,785,PIRANHA STITCH,"1,00","17,00",CARTÃO DÉBITO
169,21/07/2025,1.0,494,ELASTICO BABY SIZE BOX,"1,00","15,00",CARTÃO DÉBITO
170,21/07/2025,1.0,545,PIRANHA MÉDIA,"1,00","13,00",CARTÃO DÉBITO
171,21/07/2025,1.0,16,APONTADOR DUPLO STITCH,"1,00","8,00",CARTÃO DÉBITO
172,21/07/2025,1.0,805,BORRACHA RETRATIL STITCH,"1,00","12,00",CARTÃO DÉBITO
173,21/07/2025,1.0,46,LAPIS GRAFITE HB STITCH UND,"1,00","3,00",CARTÃO DÉBITO
174,21/07/2025,1.0,194,LAPIS GRAFITE HB JUSTICE LEAGUE UNID,"1,00","1,99",CARTÃO DÉBITO
175,21/07/2025,1.0,512,RELOGIO INFANTIL DIVERSOS,"1,00","9,99",CARTÃO DÉBITO
176,21/07/2025,1.0,481,KIT XUXINHA SIMPLES INFANTIL C/ APLIQUE C/2 UND,"1,00","4,00",CARTÃO DÉBITO
177,21/07/2025,1.0,455,LAÇO INFANTIL INDIVIDUAL,"1,00","7,99",CARTÃO DÉBITO
178,21/07/2025,1.0,851,LAÇO INFANTIL PROMOÇAO,"1,00","4,99",CARTÃO DÉBITO
179,21/07/2025,1.0,851,LAÇO INFANTIL PROMOÇAO,"1,00","4,99",CARTÃO DÉBITO
180,22/07/2025,1.0,950,BRINCO FOLHEADO PRATA,"1,00","10,00",PIX
181,22/07/2025,1.0,146,MARCA TEXTO COM CHEIRINHO FRUIT UNIDADE,"1,00","5,00",DINHEIRO
182,23/07/2025,1.0,817,PIRANHA METAL STRASS PEQUENA,"1,00","12,00",DINHEIRO
183,23/07/2025,1.0,1068,PIRANHA PLÁSTICO PROMOÇÃO P,"5,00","5,00",DINHEIRO
184,23/07/2025,1.0,1066,XUXINHA SIMPLES INDIVIDUAL,"2,00","1,00",DINHEIRO
185,23/07/2025,1.0,157,APONTADOR CAPIVARA,"1,00","13,00",DINHEIRO
186,23/07/2025,1.0,150,BORRACHA RETRATIL CAPIVARA,"1,00","10,00",DINHEIRO
187,23/07/2025,1.0,952,DIÁRIO CAPIVARA COM CADEADO,"1,00","37,00",DINHEIRO
188,23/07/2025,1.0,226,SACO PRESENTE TAM.30X44CM,"1,00","1,99",DINHEIRO
189,23/07/2025,1.0,581,BOLSA MALA ESPORTIVA MARCAS,"1,00","89,99",CARTÃO CRÉDITO
190,23/07/2025,1.0,1069,SQUISHY GATO GRANDE,"1,00","22,00",DINHEIRO
191,24/07/2025,1.0,116,CANETINHA HIDROGRAFICA KAZC/12,"1,00","10,00",PIX
192,24/07/2025,1.0,112,LAPIS DE COR KAZ COM 12,"1,00","8,00",PIX
193,24/07/2025,1.0,16,APONTADOR DUPLO STITCH,"1,00","8,00",PIX
194,24/07/2025,1.0,184,BORRACHA DIVERSAS,"1,00","5,00",PIX
195,24/07/2025,1.0,22,LAPIS INFINITO C/ PONTEIRA STITCH,"1,00","10,00",PIX
196,24/07/2025,1.0,46,LAPIS GRAFITE HB STITCH UND,"1,00","3,00",PIX
197,24/07/2025,1.0,444,CHAVEIROS DIVERSOS,"1,00","9,99",PIX
198,24/07/2025,1.0,30,CANETA FLEXIVEL STITCH PROMOÇÃO,"1,00","8,00",PIX
199,24/07/2025,1.0,815,CHAVEIRO CORAÇÃO,"1,00","5,00",PIX
200,24/07/2025,1.0,745,CHAVEIRO LETRAS,"1,00","10,00",PIX
201,24/07/2025,1.0,753,LIP OIL STITCH SWETT,"1,00","12,99",PIX
202,24/07/2025,1.0,897,PALETA SOMBRA STITCH,"1,00","38,00",PIX
203,24/07/2025,1.0,898,LIP GLOSS STITCH SPINE,"1,00","15,00",PIX
204,24/07/2025,1.0,998,BOBBIE GOODS DIVERSOS TEMAS,"1,00","35,00",PIX
205,24/07/2025,1.0,226,SACO PRESENTE TAM.30X44CM,"1,00","1,99",PIX
206,24/07/2025,1.0,1030,BICO DE PATO E GRAMPO DE METAL COM 3,"1,00","13,00",CARTÃO CRÉDITO
207,24/07/2025,1.0,738,XUXINHA KIT COM 6,"1,00","3,50",CARTÃO CRÉDITO
208,24/07/2025,1.0,1007,KIT TIC TAC ADULTO MEDIO COM STRASS C/2,"1,00","9,00",CARTÃO DÉBITO
209,24/07/2025,1.0,399,LAÇO CREPE,"1,00","13,00",CARTÃO DÉBITO
210,24/07/2025,1.0,659,CANETA 12 CORES STITCH PELUCIA,"1,00","17,99",CARTÃO CRÉDITO
211,24/07/2025,1.0,812,ESCOVA PENTE  BABY HAIR,"1,00","10,00",CARTÃO CRÉDITO
212,24/07/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","10,00",CARTÃO CRÉDITO
213,24/07/2025,1.0,675,BICO PATO INDIVIDUAL,"1,00","7,99",CARTÃO CRÉDITO
214,24/07/2025,1.0,563,BICO PATO  PROMOÇÃO,"1,00","4,99",CARTÃO CRÉDITO
215,24/07/2025,1.0,851,LAÇO INFANTIL PROMOÇAO,"1,00","4,99",CARTÃO CRÉDITO
216,24/07/2025,1.0,1073,SQUISHY BISCOITO,"1,00","16,00",CARTÃO CRÉDITO
217,24/07/2025,1.0,493,LIGA DE SILICONE YUNDOU,"1,00","9,00",CARTÃO DÉBITO
218,24/07/2025,1.0,1066,XUXINHA SIMPLES INDIVIDUAL,"1,00","1,00",CARTÃO DÉBITO
219,24/07/2025,1.0,548,PIRANHA GRANDE,"1,00","15,00",CARTÃO DÉBITO
220,24/07/2025,1.0,745,CHAVEIRO LETRAS,"1,00","10,00",CARTÃO DÉBITO
221,24/07/2025,1.0,145,MARCA TEXTO PROMOÇÃO BLOCO C/7 UND,"1,00","10,00",CARTÃO DÉBITO
222,24/07/2025,1.0,745,CHAVEIRO LETRAS,"1,00","10,00",CARTÃO DÉBITO
223,25/07/2025,1.0,1073,SQUISHY BISCOITO,"1,00","16,00",DINHEIRO
224,25/07/2025,1.0,779,KIT LIVRO COLORIR STITCH C/7 PÇS MASSA DE MODELAR,"1,00","45,00",DINHEIRO
225,25/07/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",DINHEIRO
226,25/07/2025,1.0,745,CHAVEIRO LETRAS,"1,00","10,00",CARTÃO CRÉDITO
227,25/07/2025,1.0,661,FAIXA ELASTICA DE CABELO,"1,00","7,00",PIX
228,25/07/2025,1.0,1061,CAMISA GRUPO ROSAS TECIDO ALGODÃO,"1,00","60,00",PIX
229,25/07/2025,1.0,382,PÓ MECHA CABELO CARNAVAL,"1,00","9,99",PIX
230,25/07/2025,1.0,994,ESTOJO PELUCIA GRANDE STITCH,"1,00","45,00",DINHEIRO
231,25/07/2025,1.0,863,HIDRATANTE CORPO E MÃOS STITCH,"1,00","10,00",DINHEIRO
232,25/07/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",DINHEIRO
233,25/07/2025,1.0,726,BRINCO FOLHEADO DOURADO,"1,00","15,00",PIX DIRETO
234,25/07/2025,1.0,388,CORDAO CELULAR BRILHO GRANDE,"1,00","25,00",PIX DIRETO
235,28/07/2025,1.0,1001,BICO PATO ACETATO C/2 METAL,"1,00","7,00",DINHEIRO
236,28/07/2025,1.0,517,GRAMPOS COM PEDRAS FINAS C/ 2 UND,"1,00","10,00",PIX DIRETO
237,28/07/2025,1.0,517,GRAMPOS COM PEDRAS FINAS C/ 2 UND,"1,00","10,00",PIX DIRETO
238,28/07/2025,1.0,1002,BICO PATO ACETATO C/4 METAL,"1,00","13,00",PIX DIRETO
239,28/07/2025,1.0,822,MOCHILA PASSEIO CAPIVARA PEQ INFANTIL,"1,00","50,00",CARTÃO DÉBITO
240,28/07/2025,1.0,289,BASE VAI NA BOLSA,"1,00","10,00",CARTÃO DÉBITO
241,28/07/2025,1.0,174,REFIL CADERNO 11 DISCOS,"1,00","30,00",DINHEIRO
242,28/07/2025,1.0,393,TOUCA CETIM COM REGULADOR,"1,00","11,99",DINHEIRO
243,28/07/2025,1.0,835,SQUISHY PERSONAGENS,"1,00","16,00",PIX
244,28/07/2025,1.0,205,CANETA APAGAVEL PERSONAGENS,"2,00","3,50",PIX
245,28/07/2025,1.0,699,BRINCO RESINADO BIJOUX,"1,00","15,00",CARTÃO DÉBITO
246,28/07/2025,1.0,566,PRESILHA LAÇO E RENDINHA CABELO,"1,00","10,00",CARTÃO DÉBITO
247,28/07/2025,23.0,851,LAÇO INFANTIL PROMOÇAO,"3,00","4,99",DINHEIRO
248,28/07/2025,23.0,195,LAPIS GRAFITE HB NARUTO UNID,"1,00","1,99",DINHEIRO
249,28/07/2025,23.0,194,LAPIS GRAFITE HB JUSTICE LEAGUE UNID,"1,00","1,99",DINHEIRO
250,28/07/2025,23.0,197,COLA BASTAO BICHINHOS DIVERSOS,"1,00","4,99",DINHEIRO
251,28/07/2025,23.0,956,GARRAFA CAPIVARA 550ML,"1,00","25,00",DINHEIRO
252,28/07/2025,23.0,46,LAPIS GRAFITE HB STITCH UND,"1,00","3,00",DINHEIRO
253,28/07/2025,23.0,36,BORRACHA STITCH SIMPLES,"1,00","6,00",DINHEIRO
254,28/07/2025,23.0,455,LAÇO INFANTIL INDIVIDUAL,"1,00","7,99",DINHEIRO
255,28/07/2025,23.0,501,PULSEIRA MIÇANGAS KIT COM 4,"1,00","12,00",DINHEIRO
256,28/07/2025,23.0,839,LAÇO BICO PATO C/2 UND STITCH,"1,00","12,99",DINHEIRO
257,28/07/2025,23.0,455,LAÇO INFANTIL INDIVIDUAL,"1,00","7,99",DINHEIRO
258,29/07/2025,1.0,169,PELUCIA TARTARUGA NINJA,"1,00","50,00",CARTÃO CRÉDITO
259,29/07/2025,1.0,1080,SMILE  C/ BRINQUEDO,"1,00","22,00",CARTÃO CRÉDITO
260,29/07/2025,1.0,282,SABONETE FACIAL PRE MAQUIAGEM BEAUTIFUL,"1,00","20,00",PIX
261,29/07/2025,1.0,863,HIDRATANTE CORPO E MÃOS STITCH,"1,00","10,00",PIX
262,29/07/2025,1.0,420,PASTA CLASSIFICADORA SIMPLES,"1,00","3,50",PIX
